Timestamp,"MCSS.MB8240
Apparent Power
(kVA)","MCSS.MB8240
Current Avg
(A)","MCSS.MB8240
Power Factor
(%)","MCSS.MB8240
Real Power
(kW)",,,,,
7/30/2020 13:00,"21,381.33",,,"20,473.59",,,,,
7/30/2020 13:15,"21,233.54",,,"20,330.28",,,,,
7/30/2020 13:30,"21,207.23",,,"20,319.86",,,,,
7/30/2020 13:45,"21,281.40",,,"20,383.68",,,,,
7/30/2020 14:00,"21,089.55",,,"20,204.81",,,,,
7/30/2020 14:15,"21,017.34",,,"20,144.66",,,,,
7/30/2020 14:30,"21,128.48",,,"20,236.17",,,,,
7/30/2020 14:45,"21,130.38",,,"20,230.06",,,,,
7/30/2020 15:00,"21,593.06",,,"20,703.29",,,,,
7/30/2020 15:15,"21,454.65",,,"20,554.68",,,,,
7/30/2020 15:30,"21,302.07",,,"20,403.32",,,,,
7/30/2020 15:45,"21,103.86",,,"20,196.50",,,,,
7/30/2020 16:00,"20,999.37",,,"20,081.56",,,,,
7/30/2020 16:15,"20,597.24",,,"19,696.39",,,,,
7/30/2020 16:30,"20,789.56",,,"19,853.98",,,,,
7/30/2020 16:45,"20,852.04",,,"19,913.93",,,,,
7/30/2020 17:00,"20,825.11",,,"19,892.11",,,,,
7/30/2020 17:15,"21,024.04",,,"20,079.79",,,,,
7/30/2020 17:30,"21,187.13",,,"20,233.71",,,,,
7/30/2020 17:45,"21,228.02",,,"20,287.04",,,,,
7/30/2020 18:00,"21,507.40",,,"20,565.09",,,,,
7/30/2020 18:15,"21,322.36",,,"20,361.97",,,,,
7/30/2020 18:30,"20,962.28",,,"19,995.64",,,,,
7/30/2020 18:45,"20,649.78",,,"19,693.54",,,,,
7/30/2020 19:00,"20,518.06",,,"19,589.04",,,,,
7/30/2020 19:15,"20,231.31",,,"19,296.71",,,,,
7/30/2020 19:30,"20,111.57",,,"19,168.11",,,,,
7/30/2020 19:45,"19,999.79",,,"19,043.90",,,,,
7/30/2020 20:00,"19,903.47",,,"18,982.55",,,,,
7/30/2020 20:15,"19,443.49",,,"18,527.02",,,,,
7/30/2020 20:30,"18,961.43",,,"18,017.74",,,,,
7/30/2020 20:45,"18,880.33",,,"17,970.11",,,,,
7/30/2020 21:00,"18,913.22",,,"18,002.46",,,,,
7/30/2020 21:15,"18,595.28",,,"17,669.21",,,,,
7/30/2020 21:30,"18,769.85",,,"17,836.44",,,,,
7/30/2020 21:45,"18,490.41",,,"17,600.15",,,,,
7/30/2020 22:00,"18,165.58",,,"17,277.16",,,,,
7/30/2020 22:15,"17,949.92",,,"17,056.86",,,,,
7/30/2020 22:30,"17,993.93",,,"17,084.35",,,,,
7/30/2020 22:45,"18,082.70",,,"17,179.22",,,,,
7/30/2020 23:00,"17,872.59",,,"16,971.32",,,,,
7/30/2020 23:15,"17,796.07",,,"16,891.45",,,,,
7/30/2020 23:30,"17,922.15",,,"17,007.74",,,,,
7/30/2020 23:45,"17,809.69",,,"16,921.30",,,,,
7/31/2020 0:00,"17,838.76",,,"16,938.58",,,,,
7/31/2020 0:15,"17,778.44",,,"16,874.16",,,,,
7/31/2020 0:30,"17,910.96",,,"17,021.26",,,,,
7/31/2020 0:45,"17,815.07",,,"16,920.36",,,,,
7/31/2020 1:00,"17,516.50",,,"16,623.60",,,,,
7/31/2020 1:15,"17,475.79",,,"16,593.66",,,,,
7/31/2020 1:30,"17,385.20",,,"16,491.91",,,,,
7/31/2020 1:45,"17,386.14",,,"16,486.89",,,,,
7/31/2020 2:00,"17,197.62",,,"16,309.38",,,,,
7/31/2020 2:15,"17,414.10",,,"16,524.98",,,,,
7/31/2020 2:30,"17,408.74",,,"16,511.81",,,,,
7/31/2020 2:45,"17,351.00",,,"16,453.20",,,,,
7/31/2020 3:00,"17,287.08",,,"16,368.07",,,,,
7/31/2020 3:15,"17,201.85",,,"16,309.11",,,,,
7/31/2020 3:30,"17,028.03",,,"16,122.05",,,,,
7/31/2020 3:45,"17,076.90",,,"16,159.89",,,,,
7/31/2020 4:00,"17,052.47",,,"16,159.22",,,,,
7/31/2020 4:15,"16,871.17",,,"15,989.34",,,,,
7/31/2020 4:30,"16,955.62",,,"16,073.34",,,,,
7/31/2020 4:45,"17,185.60",,,"16,309.78",,,,,
7/31/2020 5:00,"17,278.24",,,"16,406.11",,,,,
7/31/2020 5:15,"17,733.10",,,"16,867.30",,,,,
7/31/2020 5:30,"18,161.96",,,"17,302.53",,,,,
7/31/2020 5:45,"18,473.81",,,"17,627.59",,,,,
7/31/2020 6:00,"18,730.77",,,"17,884.20",,,,,
7/31/2020 6:15,"19,113.38",,,"18,237.06",,,,,
7/31/2020 6:30,"18,958.00",,,"18,082.83",,,,,
7/31/2020 6:45,"18,784.10",,,"17,908.43",,,,,
7/31/2020 7:00,"18,816.99",,,"17,934.11",,,,,
7/31/2020 7:15,"18,746.05",,,"17,858.04",,,,,
7/31/2020 7:30,"18,890.74",,,"18,004.59",,,,,
7/31/2020 7:45,"18,832.78",,,"17,950.77",,,,,
7/31/2020 8:00,"18,933.16",,,"18,056.56",,,,,
7/31/2020 8:15,"19,105.67",,,"18,229.34",,,,,
7/31/2020 8:30,"19,422.87",,,"18,507.59",,,,,
7/31/2020 8:45,"19,860.18",,,"18,945.28",,,,,
7/31/2020 9:00,"20,040.92",,,"19,140.92",,,,,
7/31/2020 9:15,"20,181.46",,,"19,253.20",,,,,
7/31/2020 9:30,"20,045.37",,,"19,136.59",,,,,
7/31/2020 9:45,"20,308.30",,,"19,391.92",,,,,
7/31/2020 10:00,"20,337.66",,,"19,432.03",,,,,
7/31/2020 10:15,"20,513.54",,,"19,609.28",,,,,
7/31/2020 10:30,"20,699.02",,,"19,784.02",,,,,
7/31/2020 10:45,"20,768.23",,,"19,865.47",,,,,
7/31/2020 11:00,"20,957.68",,,"20,057.22",,,,,
7/31/2020 11:15,"21,196.44",,,"20,272.64",,,,,
7/31/2020 11:30,"21,209.61",,,"20,294.55",,,,,
7/31/2020 11:45,"21,014.38",,,"20,107.15",,,,,
7/31/2020 12:00,"21,199.75",,,"20,305.21",,,,,
7/31/2020 12:15,"21,320.67",,,"20,400.96",,,,,
7/31/2020 12:30,"21,347.97",,,"20,446.12",,,,,
7/31/2020 12:45,"21,306.42",,,"20,391.31",,,,,
7/31/2020 13:00,"21,444.03",,,"20,487.02",,,,,
7/31/2020 13:15,"21,346.30",,,"20,406.73",,,,,
7/31/2020 13:30,"21,361.35",,,"20,422.66",,,,,
7/31/2020 13:45,"21,773.04",,,"20,828.86",,,,,
7/31/2020 14:00,"21,565.87",,,"20,626.76",,,,,
7/31/2020 14:15,"21,490.90",,,"20,559.63",,,,,
7/31/2020 14:30,"21,418.08",,,"20,503.37",,,,,
7/31/2020 14:45,"21,454.70",,,"20,543.32",,,,,
7/31/2020 15:00,"21,319.62",,,"20,393.94",,,,,
7/31/2020 15:15,"21,326.29",,,"20,411.35",,,,,
7/31/2020 15:30,"21,019.71",,,"20,102.86",,,,,
7/31/2020 15:45,"21,332.42",,,"20,399.51",,,,,
7/31/2020 16:00,"21,545.49",,,"20,617.21",,,,,
7/31/2020 16:15,"21,317.19",,,"20,400.75",,,,,
7/31/2020 16:30,"21,284.07",,,"20,361.32",,,,,
7/31/2020 16:45,"21,370.95",,,"20,435.09",,,,,
7/31/2020 17:00,"21,265.77",,,"20,312.83",,,,,
7/31/2020 17:15,"21,171.10",,,"20,222.50",,,,,
7/31/2020 17:30,"20,998.99",,,"20,046.24",,,,,
7/31/2020 17:45,"20,939.58",,,"19,981.75",,,,,
7/31/2020 18:00,"20,927.89",,,"19,972.38",,,,,
7/31/2020 18:15,"20,607.02",,,"19,656.68",,,,,
7/31/2020 18:30,"20,831.40",,,"19,873.83",,,,,
7/31/2020 18:45,"20,630.91",,,"19,661.08",,,,,
7/31/2020 19:00,"20,696.77",,,"19,723.28",,,,,
7/31/2020 19:15,"20,551.10",,,"19,592.81",,,,,
7/31/2020 19:30,"20,559.58",,,"19,584.75",,,,,
7/31/2020 19:45,"20,449.56",,,"19,481.37",,,,,
7/31/2020 20:00,"19,947.35",,,"19,050.97",,,,,
7/31/2020 20:15,"19,387.99",,,"18,500.00",,,,,
7/31/2020 20:30,"18,799.74",,,"17,919.45",,,,,
7/31/2020 20:45,"19,025.52",,,"18,123.89",,,,,
7/31/2020 21:00,"18,560.97",,,"17,674.19",,,,,
7/31/2020 21:15,"18,498.04",,,"17,608.15",,,,,
7/31/2020 21:30,"18,409.99",,,"17,502.31",,,,,
7/31/2020 21:45,"18,199.77",,,"17,311.50",,,,,
7/31/2020 22:00,"18,274.35",,,"17,390.20",,,,,
7/31/2020 22:15,"17,900.17",,,"16,987.42",,,,,
7/31/2020 22:30,"17,514.79",,,"16,608.14",,,,,
7/31/2020 22:45,"17,523.78",,,"16,591.85",,,,,
7/31/2020 23:00,"17,585.21",,,"16,661.16",,,,,
7/31/2020 23:15,"17,620.54",,,"16,700.10",,,,,
7/31/2020 23:30,"17,391.01",,,"16,462.68",,,,,
7/31/2020 23:45,"17,515.41",,,"16,603.88",,,,,
8/1/2020 0:00,"17,562.71",,,"16,669.61",,,,,
8/1/2020 0:15,"17,577.40",,,"16,686.59",,,,,
8/1/2020 0:30,"17,593.03",,,"16,681.96",,,,,
8/1/2020 0:45,"17,368.10",,,"16,459.25",,,,,
8/1/2020 1:00,"17,448.69",,,"16,567.76",,,,,
8/1/2020 1:15,"17,400.48",,,"16,520.47",,,,,
8/1/2020 1:30,"17,356.21",,,"16,475.12",,,,,
8/1/2020 1:45,"17,499.55",,,"16,615.47",,,,,
8/1/2020 2:00,"17,296.91",,,"16,417.97",,,,,
8/1/2020 2:15,"17,222.60",,,"16,330.30",,,,,
8/1/2020 2:30,"17,106.62",,,"16,199.41",,,,,
8/1/2020 2:45,"17,126.20",,,"16,219.76",,,,,
8/1/2020 3:00,"17,078.69",,,"16,178.59",,,,,
8/1/2020 3:15,"17,030.05",,,"16,111.95",,,,,
8/1/2020 3:30,"16,986.96",,,"16,071.48",,,,,
8/1/2020 3:45,"16,985.68",,,"16,057.93",,,,,
8/1/2020 4:00,"16,957.33",,,"16,053.11",,,,,
8/1/2020 4:15,"16,986.11",,,"16,065.19",,,,,
8/1/2020 4:30,"17,097.96",,,"16,188.71",,,,,
8/1/2020 4:45,"17,121.31",,,"16,203.45",,,,,
8/1/2020 5:00,"16,914.34",,,"16,008.28",,,,,
8/1/2020 5:15,"17,076.67",,,"16,150.20",,,,,
8/1/2020 5:30,"17,266.22",,,"16,352.45",,,,,
8/1/2020 5:45,"17,396.41",,,"16,492.55",,,,,
8/1/2020 6:00,"17,398.93",,,"16,489.95",,,,,
8/1/2020 6:15,"17,692.23",,,"16,795.99",,,,,
8/1/2020 6:30,"17,841.74",,,"16,944.42",,,,,
8/1/2020 6:45,"17,626.70",,,"16,711.69",,,,,
8/1/2020 7:00,"17,446.91",,,"16,541.15",,,,,
8/1/2020 7:15,"17,608.52",,,"16,666.51",,,,,
8/1/2020 7:30,"17,645.21",,,"16,694.26",,,,,
8/1/2020 7:45,"17,502.65",,,"16,574.60",,,,,
8/1/2020 8:00,"17,494.73",,,"16,568.90",,,,,
8/1/2020 8:15,"17,750.92",,,"16,830.34",,,,,
8/1/2020 8:30,"17,821.46",,,"16,898.52",,,,,
8/1/2020 8:45,"17,992.12",,,"17,088.63",,,,,
8/1/2020 9:00,"18,120.51",,,"17,222.51",,,,,
8/1/2020 9:15,"18,198.83",,,"17,307.70",,,,,
8/1/2020 9:30,"18,227.84",,,"17,330.21",,,,,
8/1/2020 9:45,"18,275.54",,,"17,391.50",,,,,
8/1/2020 10:00,"18,531.18",,,"17,635.00",,,,,
8/1/2020 10:15,"18,554.47",,,"17,663.27",,,,,
8/1/2020 10:30,"18,787.40",,,"17,858.66",,,,,
8/1/2020 10:45,"18,976.18",,,"18,055.16",,,,,
8/1/2020 11:00,"18,584.69",,,"17,664.63",,,,,
8/1/2020 11:15,"18,658.00",,,"17,749.28",,,,,
8/1/2020 11:30,"18,809.78",,,"17,906.09",,,,,
8/1/2020 11:45,"19,167.35",,,"18,231.92",,,,,
8/1/2020 12:00,"19,304.58",,,"18,365.67",,,,,
8/1/2020 12:15,"19,350.86",,,"18,410.98",,,,,
8/1/2020 12:30,"19,336.68",,,"18,407.17",,,,,
8/1/2020 12:45,"19,361.76",,,"18,429.35",,,,,
8/1/2020 13:00,"19,312.18",,,"18,396.56",,,,,
8/1/2020 13:15,"19,561.73",,,"18,628.73",,,,,
8/1/2020 13:30,"19,405.30",,,"18,483.67",,,,,
8/1/2020 13:45,"19,481.84",,,"18,562.50",,,,,
8/1/2020 14:00,"19,391.60",,,"18,461.59",,,,,
8/1/2020 14:15,"19,684.93",,,"18,727.37",,,,,
8/1/2020 14:30,"19,696.79",,,"18,746.47",,,,,
8/1/2020 14:45,"19,787.23",,,"18,834.20",,,,,
8/1/2020 15:00,"19,714.39",,,"18,786.12",,,,,
8/1/2020 15:15,"19,632.54",,,"18,710.52",,,,,
8/1/2020 15:30,"19,737.04",,,"18,788.79",,,,,
8/1/2020 15:45,"19,720.13",,,"18,784.78",,,,,
8/1/2020 16:00,"19,351.53",,,"18,426.28",,,,,
8/1/2020 16:15,"19,357.04",,,"18,434.47",,,,,
8/1/2020 16:30,"19,424.83",,,"18,503.27",,,,,
8/1/2020 16:45,"19,215.60",,,"18,277.17",,,,,
8/1/2020 17:00,"19,062.01",,,"18,137.72",,,,,
8/1/2020 17:15,"19,107.25",,,"18,183.32",,,,,
8/1/2020 17:30,"19,011.83",,,"18,081.84",,,,,
8/1/2020 17:45,"19,111.55",,,"18,180.61",,,,,
8/1/2020 18:00,"19,064.46",,,"18,126.71",,,,,
8/1/2020 18:15,"18,705.98",,,"17,772.34",,,,,
8/1/2020 18:30,"18,765.39",,,"17,836.05",,,,,
8/1/2020 18:45,"18,981.30",,,"18,034.28",,,,,
8/1/2020 19:00,"18,738.07",,,"17,802.52",,,,,
8/1/2020 19:15,"18,801.41",,,"17,863.71",,,,,
8/1/2020 19:30,"18,760.83",,,"17,818.46",,,,,
8/1/2020 19:45,"18,821.71",,,"17,855.33",,,,,
8/1/2020 20:00,"18,757.23",,,"17,845.92",,,,,
8/1/2020 20:15,"18,554.98",,,"17,645.99",,,,,
8/1/2020 20:30,"18,494.23",,,"17,571.75",,,,,
8/1/2020 20:45,"18,551.33",,,"17,627.93",,,,,
8/1/2020 21:00,"18,498.24",,,"17,568.99",,,,,
8/1/2020 21:15,"18,041.96",,,"17,096.10",,,,,
8/1/2020 21:30,"18,141.28",,,"17,219.38",,,,,
8/1/2020 21:45,"17,972.95",,,"17,040.99",,,,,
8/1/2020 22:00,"17,954.83",,,"17,017.97",,,,,
8/1/2020 22:15,"17,831.65",,,"16,900.60",,,,,
8/1/2020 22:30,"17,793.90",,,"16,859.45",,,,,
8/1/2020 22:45,"17,692.41",,,"16,772.86",,,,,
8/1/2020 23:00,"17,694.68",,,"16,779.71",,,,,
8/1/2020 23:15,"17,584.40",,,"16,655.12",,,,,
8/1/2020 23:30,"17,364.12",,,"16,436.59",,,,,
8/1/2020 23:45,"17,497.85",,,"16,550.93",,,,,
8/2/2020 0:00,"17,467.50",,,"16,556.87",,,,,
8/2/2020 0:15,"17,252.49",,,"16,353.19",,,,,
8/2/2020 0:30,"17,232.35",,,"16,326.02",,,,,
8/2/2020 0:45,"17,120.08",,,"16,222.88",,,,,
8/2/2020 1:00,"17,087.80",,,"16,182.25",,,,,
8/2/2020 1:15,"16,922.11",,,"16,021.54",,,,,
8/2/2020 1:30,"16,928.56",,,"16,027.66",,,,,
8/2/2020 1:45,"17,006.29",,,"16,091.39",,,,,
8/2/2020 2:00,"17,060.27",,,"16,143.87",,,,,
8/2/2020 2:15,"17,085.22",,,"16,163.53",,,,,
8/2/2020 2:30,"17,046.17",,,"16,128.53",,,,,
8/2/2020 2:45,"16,978.23",,,"16,051.47",,,,,
8/2/2020 3:00,"17,040.44",,,"16,121.47",,,,,
8/2/2020 3:15,"16,824.56",,,"15,910.71",,,,,
8/2/2020 3:30,"16,977.82",,,"16,053.89",,,,,
8/2/2020 3:45,"16,963.73",,,"16,036.29",,,,,
8/2/2020 4:00,"16,731.15",,,"15,809.88",,,,,
8/2/2020 4:15,"16,845.04",,,"15,913.95",,,,,
8/2/2020 4:30,"16,685.90",,,"15,758.12",,,,,
8/2/2020 4:45,"16,694.90",,,"15,776.53",,,,,
8/2/2020 5:00,"16,716.00",,,"15,774.31",,,,,
8/2/2020 5:15,"16,878.27",,,"15,931.92",,,,,
8/2/2020 5:30,"16,717.73",,,"15,802.38",,,,,
8/2/2020 5:45,"16,855.74",,,"15,934.60",,,,,
8/2/2020 6:00,"16,890.68",,,"15,963.49",,,,,
8/2/2020 6:15,"17,164.36",,,"16,245.49",,,,,
8/2/2020 6:30,"17,195.44",,,"16,265.65",,,,,
8/2/2020 6:45,"17,111.06",,,"16,191.89",,,,,
8/2/2020 7:00,"16,809.98",,,"15,947.04",,,,,
8/2/2020 7:15,"16,818.43",,,"15,932.24",,,,,
8/2/2020 7:30,"16,781.92",,,"15,885.77",,,,,
8/2/2020 7:45,"16,776.60",,,"15,888.52",,,,,
8/2/2020 8:00,"16,836.23",,,"15,958.97",,,,,
8/2/2020 8:15,"17,056.30",,,"16,139.28",,,,,
8/2/2020 8:30,"17,058.10",,,"16,158.17",,,,,
8/2/2020 8:45,"17,184.86",,,"16,281.45",,,,,
8/2/2020 9:00,"17,293.35",,,"16,408.59",,,,,
8/2/2020 9:15,"17,281.60",,,"16,392.99",,,,,
8/2/2020 9:30,"17,507.89",,,"16,604.62",,,,,
8/2/2020 9:45,"17,690.37",,,"16,789.96",,,,,
8/2/2020 10:00,"17,925.12",,,"17,027.42",,,,,
8/2/2020 10:15,"18,205.82",,,"17,320.11",,,,,
8/2/2020 10:30,"18,528.72",,,"17,659.77",,,,,
8/2/2020 10:45,"18,957.24",,,"18,025.54",,,,,
8/2/2020 11:00,"19,087.07",,,"18,152.71",,,,,
8/2/2020 11:15,"19,125.91",,,"18,194.02",,,,,
8/2/2020 11:30,"18,884.57",,,"17,942.41",,,,,
8/2/2020 11:45,"18,879.95",,,"17,941.68",,,,,
8/2/2020 12:00,"18,783.77",,,"17,847.02",,,,,
8/2/2020 12:15,"18,965.49",,,"18,004.03",,,,,
8/2/2020 12:30,"18,890.40",,,"17,941.59",,,,,
8/2/2020 12:45,"18,973.24",,,"18,032.78",,,,,
8/2/2020 13:00,"19,074.72",,,"18,120.30",,,,,
8/2/2020 13:15,"19,151.32",,,"18,197.01",,,,,
8/2/2020 13:30,"19,284.23",,,"18,347.38",,,,,
8/2/2020 13:45,"19,132.56",,,"18,208.77",,,,,
8/2/2020 14:00,"19,668.01",,,"18,730.46",,,,,
8/2/2020 14:15,"19,732.66",,,"18,813.36",,,,,
8/2/2020 14:30,"19,693.73",,,"18,771.70",,,,,
8/2/2020 14:45,"19,736.60",,,"18,822.56",,,,,
8/2/2020 15:00,"19,721.60",,,"18,811.08",,,,,
8/2/2020 15:15,"19,774.77",,,"18,860.05",,,,,
8/2/2020 15:30,"19,535.14",,,"18,615.59",,,,,
8/2/2020 15:45,"19,628.96",,,"18,714.17",,,,,
8/2/2020 16:00,"19,503.85",,,"18,583.46",,,,,
8/2/2020 16:15,"19,387.54",,,"18,460.83",,,,,
8/2/2020 16:30,"19,358.28",,,"18,436.52",,,,,
8/2/2020 16:45,"19,571.53",,,"18,642.89",,,,,
8/2/2020 17:00,"19,644.32",,,"18,735.36",,,,,
8/2/2020 17:15,"19,912.46",,,"18,994.94",,,,,
8/2/2020 17:30,"19,875.65",,,"18,957.39",,,,,
8/2/2020 17:45,"19,910.28",,,"18,996.97",,,,,
8/2/2020 18:00,"19,954.27",,,"19,036.89",,,,,
8/2/2020 18:15,"19,663.14",,,"18,748.81",,,,,
8/2/2020 18:30,"19,448.74",,,"18,530.02",,,,,
8/2/2020 18:45,"19,207.65",,,"18,273.14",,,,,
8/2/2020 19:00,"18,979.02",,,"18,050.56",,,,,
8/2/2020 19:15,"18,782.77",,,"17,836.60",,,,,
8/2/2020 19:30,"18,668.51",,,"17,716.99",,,,,
8/2/2020 19:45,"18,608.49",,,"17,649.43",,,,,
8/2/2020 20:00,"18,973.74",,,"18,008.76",,,,,
8/2/2020 20:15,"18,884.42",,,"17,948.15",,,,,
8/2/2020 20:30,"18,990.75",,,"18,056.70",,,,,
8/2/2020 20:45,"19,228.56",,,"18,299.47",,,,,
8/2/2020 21:00,"18,946.07",,,"18,009.40",,,,,
8/2/2020 21:15,"18,213.16",,,"17,317.23",,,,,
8/2/2020 21:30,"18,236.84",,,"17,311.78",,,,,
8/2/2020 21:45,"18,106.89",,,"17,181.15",,,,,
8/2/2020 22:00,"18,043.81",,,"17,114.39",,,,,
8/2/2020 22:15,"18,030.71",,,"17,110.49",,,,,
8/2/2020 22:30,"17,901.15",,,"16,966.21",,,,,
8/2/2020 22:45,"17,918.50",,,"16,997.89",,,,,
8/2/2020 23:00,"17,776.45",,,"16,843.05",,,,,
8/2/2020 23:15,"17,668.84",,,"16,757.74",,,,,
8/2/2020 23:30,"17,637.94",,,"16,719.64",,,,,
8/2/2020 23:45,"17,706.68",,,"16,775.81",,,,,
8/3/2020 0:00,"17,503.94",,,"16,605.87",,,,,
8/3/2020 0:15,"17,623.90",,,"16,710.92",,,,,
8/3/2020 0:30,"17,496.16",,,"16,604.51",,,,,
8/3/2020 0:45,"17,457.60",,,"16,558.45",,,,,
8/3/2020 1:00,"17,210.06",,,"16,298.58",,,,,
8/3/2020 1:15,"17,012.20",,,"16,105.34",,,,,
8/3/2020 1:30,"17,012.88",,,"16,100.84",,,,,
8/3/2020 1:45,"16,833.12",,,"15,919.21",,,,,
8/3/2020 2:00,"17,078.85",,,"16,157.33",,,,,
8/3/2020 2:15,"16,927.65",,,"16,016.84",,,,,
8/3/2020 2:30,"16,915.26",,,"15,992.88",,,,,
8/3/2020 2:45,"17,021.71",,,"16,093.60",,,,,
8/3/2020 3:00,"17,002.48",,,"16,083.95",,,,,
8/3/2020 3:15,"16,909.94",,,"15,981.31",,,,,
8/3/2020 3:30,"16,930.81",,,"16,007.89",,,,,
8/3/2020 3:45,"16,909.36",,,"15,988.92",,,,,
8/3/2020 4:00,"16,884.21",,,"15,961.13",,,,,
8/3/2020 4:15,"16,902.86",,,"15,990.97",,,,,
8/3/2020 4:30,"16,778.71",,,"15,866.18",,,,,
8/3/2020 4:45,"16,881.45",,,"15,948.79",,,,,
8/3/2020 5:00,"16,813.10",,,"15,896.83",,,,,
8/3/2020 5:15,"17,313.65",,,"16,389.04",,,,,
8/3/2020 5:30,"17,576.67",,,"16,686.00",,,,,
8/3/2020 5:45,"17,924.32",,,"17,029.22",,,,,
8/3/2020 6:00,"17,948.59",,,"17,077.23",,,,,
8/3/2020 6:15,"18,286.11",,,"17,409.55",,,,,
8/3/2020 6:30,"18,275.50",,,"17,389.21",,,,,
8/3/2020 6:45,"18,254.91",,,"17,362.87",,,,,
8/3/2020 7:00,"18,235.72",,,"17,344.88",,,,,
8/3/2020 7:15,"18,274.46",,,"17,376.91",,,,,
8/3/2020 7:30,"18,259.15",,,"17,372.14",,,,,
8/3/2020 7:45,"18,152.43",,,"17,287.45",,,,,
8/3/2020 8:00,"18,389.42",,,"17,488.08",,,,,
8/3/2020 8:15,"18,511.94",,,"17,616.82",,,,,
8/3/2020 8:30,"18,307.21",,,"17,422.20",,,,,
8/3/2020 8:45,"18,372.96",,,"17,492.47",,,,,
8/3/2020 9:00,"18,453.65",,,"17,568.64",,,,,
8/3/2020 9:15,"18,855.33",,,"17,987.60",,,,,
8/3/2020 9:30,"19,093.91",,,"18,235.60",,,,,
8/3/2020 9:45,"19,329.94",,,"18,454.25",,,,,
8/3/2020 10:00,"19,736.50",,,"18,856.85",,,,,
8/3/2020 10:15,"19,750.65",,,"18,864.99",,,,,
8/3/2020 10:30,"19,600.14",,,"18,725.68",,,,,
8/3/2020 10:45,"19,644.47",,,"18,753.63",,,,,
8/3/2020 11:00,"19,749.73",,,"18,860.23",,,,,
8/3/2020 11:15,"19,650.34",,,"18,763.16",,,,,
8/3/2020 11:30,"19,836.17",,,"18,926.84",,,,,
8/3/2020 11:45,"19,757.34",,,"18,847.93",,,,,
8/3/2020 12:00,"20,012.43",,,"19,126.56",,,,,
8/3/2020 12:15,"19,828.07",,,"18,949.02",,,,,
8/3/2020 12:30,"19,913.37",,,"19,029.59",,,,,
8/3/2020 12:45,"19,929.08",,,"19,031.13",,,,,
8/3/2020 13:00,"19,512.58",,,"18,624.87",,,,,
8/3/2020 13:15,"19,837.72",,,"18,940.10",,,,,
8/3/2020 13:30,"19,915.15",,,"19,034.33",,,,,
8/3/2020 13:45,"20,118.24",,,"19,227.72",,,,,
8/3/2020 14:00,"20,433.46",,,"19,555.88",,,,,
8/3/2020 14:15,"20,223.14",,,"19,344.26",,,,,
8/3/2020 14:30,"20,023.67",,,"19,148.27",,,,,
8/3/2020 14:45,"19,863.36",,,"18,975.29",,,,,
8/3/2020 15:00,"20,176.54",,,"19,293.42",,,,,
8/3/2020 15:15,"20,026.01",,,"19,127.18",,,,,
8/3/2020 15:30,"19,777.46",,,"18,873.22",,,,,
8/3/2020 15:45,"19,878.82",,,"18,968.17",,,,,
8/3/2020 16:00,"19,678.65",,,"18,775.69",,,,,
8/3/2020 16:15,"19,273.84",,,"18,351.54",,,,,
8/3/2020 16:30,"19,262.77",,,"18,338.76",,,,,
8/3/2020 16:45,"18,597.63",,,"17,656.05",,,,,
8/3/2020 17:00,"18,271.11",,,"17,287.29",,,,,
8/3/2020 17:15,"17,869.62",,,"16,940.64",,,,,
8/3/2020 17:30,"17,538.07",,,"16,598.20",,,,,
8/3/2020 17:45,"17,392.23",,,"16,463.92",,,,,
8/3/2020 18:00,"17,362.30",,,"16,423.50",,,,,
8/3/2020 18:15,"17,060.64",,,"16,109.11",,,,,
8/3/2020 18:30,"16,982.33",,,"16,020.43",,,,,
8/3/2020 18:45,"17,045.16",,,"16,099.60",,,,,
8/3/2020 19:00,"16,826.27",,,"15,872.13",,,,,
8/3/2020 19:15,"16,695.65",,,"15,759.50",,,,,
8/3/2020 19:30,"16,619.67",,,"15,689.70",,,,,
8/3/2020 19:45,"16,657.31",,,"15,723.17",,,,,
8/3/2020 20:00,"16,443.28",,,"15,507.71",,,,,
8/3/2020 20:15,"16,608.49",,,"15,663.90",,,,,
8/3/2020 20:30,"16,444.40",,,"15,536.42",,,,,
8/3/2020 20:45,"16,672.45",,,"15,756.57",,,,,
8/3/2020 21:00,"15,740.53",,,"14,936.75",,,,,
8/3/2020 21:15,"16,054.42",,,"15,275.73",,,,,
8/3/2020 21:30,"16,335.60",,,"15,568.06",,,,,
8/3/2020 21:45,"16,473.63",,,"15,686.97",,,,,
8/3/2020 22:00,"16,495.93",,,"15,728.96",,,,,
8/3/2020 22:15,"16,138.28",,,"15,375.84",,,,,
8/3/2020 22:30,"15,836.54",,,"15,042.30",,,,,
8/3/2020 22:45,"15,545.02",,,"14,801.63",,,,,
8/3/2020 23:00,"15,514.51",,,"14,764.18",,,,,
8/3/2020 23:15,"15,352.38",,,"14,595.86",,,,,
8/3/2020 23:30,"15,297.66",,,"14,523.33",,,,,
8/3/2020 23:45,"15,153.77",,,"14,383.87",,,,,
8/4/2020 0:00,"15,191.72",,,"14,421.01",,,,,
8/4/2020 0:15,"15,237.99",,,"14,473.34",,,,,
8/4/2020 0:30,"15,405.99",,,"14,640.25",,,,,
8/4/2020 0:45,"15,283.24",,,"14,516.06",,,,,
8/4/2020 1:00,"15,159.50",,,"14,385.88",,,,,
8/4/2020 1:15,"14,936.15",,,"14,180.11",,,,,
