Timestamp,"MCSS.MA8240
Apparent Power
(kVA)","MCSS.MA8240
Current Avg
(A)","MCSS.MA8240
Power Factor
(%)","MCSS.MA8240
Real Power
(kW)",,,,,,,,,,,,,,,,,,
9/21/2020 10:00,"2,470.85",111.75,,"-2,409.61",,,,,,,,,,,,,,,,,,
9/21/2020 10:15,"2,755.55",124.55,,"-2,705.10",,,,,,,,,,,,,,,,,,
9/21/2020 10:30,"3,103.48",140.3,,"-3,060.41",,,,,,,,,,,,,,,,,,
9/21/2020 10:45,"3,888.45",175.77,,"-3,858.90",,,,,,,,,,,,,,,,,,
9/21/2020 11:00,"3,892.80",176.15,,"-3,864.11",,,,,,,,,,,,,,,,,,
9/21/2020 11:15,"3,895.27",176.19,,"-3,868.04",,,,,,,,,,,,,,,,,,
9/21/2020 11:30,"4,023.33",181.87,,"-3,998.47",,,,,,,,,,,,,,,,,,
9/21/2020 11:45,"3,907.19",176.62,,"-3,880.56",,,,,,,,,,,,,,,,,,
9/21/2020 12:00,"3,688.21",166.74,,"-3,658.52",,,,,,,,,,,,,,,,,,
9/21/2020 12:15,"3,332.21",150.71,,"-3,296.17",,,,,,,,,,,,,,,,,,
9/21/2020 12:30,"2,991.07",135.38,,"-2,949.10",,,,,,,,,,,,,,,,,,
9/21/2020 12:45,"2,703.42",122.16,,"-2,651.33",,,,,,,,,,,,,,,,,,
9/21/2020 13:00,"2,700.55",122.14,,"-2,648.77",,,,,,,,,,,,,,,,,,
9/21/2020 13:15,"2,887.93",130.6,,"-2,839.90",,,,,,,,,,,,,,,,,,
9/21/2020 13:30,"3,205.57",145.17,,"-3,166.13",,,,,,,,,,,,,,,,,,
9/21/2020 13:45,"3,608.54",163.39,,"-3,578.45",,,,,,,,,,,,,,,,,,
9/21/2020 14:00,"3,905.53",176.98,,"-3,878.22",,,,,,,,,,,,,,,,,,
9/21/2020 14:15,"3,910.18",177.15,,"-3,881.32",,,,,,,,,,,,,,,,,,
9/21/2020 14:30,"3,913.99",177.22,,"-3,885.48",,,,,,,,,,,,,,,,,,
9/21/2020 14:45,"3,672.03",166.32,,"-3,640.07",,,,,,,,,,,,,,,,,,
9/21/2020 15:00,"3,433.50",155.56,,"-3,399.96",,,,,,,,,,,,,,,,,,
9/21/2020 15:15,"3,280.73",148.54,,"-3,235.63",,,,,,,,,,,,,,,,,,
9/21/2020 15:30,"3,284.46",148.77,,"-3,241.24",,,,,,,,,,,,,,,,,,
9/21/2020 15:45,"3,232.15",146.15,,"-3,185.58",,,,,,,,,,,,,,,,,,
9/21/2020 16:00,"3,247.79",146.8,,"-3,203.36",,,,,,,,,,,,,,,,,,
9/21/2020 16:15,"3,228.33",145.88,,"-3,182.44",,,,,,,,,,,,,,,,,,
9/21/2020 16:30,"3,200.64",144.65,,"-3,152.41",,,,,,,,,,,,,,,,,,
9/21/2020 16:45,"3,239.22",146.4,,"-3,192.13",,,,,,,,,,,,,,,,,,
9/21/2020 17:00,"3,260.35",147.2,,"-3,214.87",,,,,,,,,,,,,,,,,,
9/21/2020 17:15,"3,259.47",147.29,,"-3,214.88",,,,,,,,,,,,,,,,,,
9/21/2020 17:30,"3,208.49",145.03,,"-3,166.12",,,,,,,,,,,,,,,,,,
9/21/2020 17:45,"3,264.86",147.36,,"-3,217.41",,,,,,,,,,,,,,,,,,
9/21/2020 18:00,"3,221.48",145.38,,"-3,174.56",,,,,,,,,,,,,,,,,,
9/21/2020 18:15,"3,111.42",140.4,,"-3,062.22",,,,,,,,,,,,,,,,,,
9/21/2020 18:30,"3,062.87",138.07,,"-3,012.21",,,,,,,,,,,,,,,,,,
9/21/2020 18:45,"3,064.77",138.08,,"-3,013.68",,,,,,,,,,,,,,,,,,
9/21/2020 19:00,"3,090.60",139.15,,"-3,038.02",,,,,,,,,,,,,,,,,,
9/21/2020 19:15,"3,095.23",139.43,,"-3,044.26",,,,,,,,,,,,,,,,,,
9/21/2020 19:30,"3,065.59",138.38,,"-3,015.82",,,,,,,,,,,,,,,,,,
9/21/2020 19:45,"2,916.07",131.76,,"-2,859.94",,,,,,,,,,,,,,,,,,
9/21/2020 20:00,"2,854.37",129.05,,"-2,799.15",,,,,,,,,,,,,,,,,,
9/21/2020 20:15,"2,801.07",126.33,,"-2,743.47",,,,,,,,,,,,,,,,,,
9/21/2020 20:30,"2,722.62",122.74,,"-2,665.45",,,,,,,,,,,,,,,,,,
9/21/2020 20:45,"2,736.20",123.24,,"-2,679.35",,,,,,,,,,,,,,,,,,
9/21/2020 21:00,"2,854.91",128.4,,"-2,800.62",,,,,,,,,,,,,,,,,,
9/21/2020 21:15,"2,964.89",133.31,,"-2,913.96",,,,,,,,,,,,,,,,,,
9/21/2020 21:30,"3,306.93",148.53,,"-3,264.15",,,,,,,,,,,,,,,,,,
9/21/2020 21:45,"3,740.92",168.17,,"-3,706.94",,,,,,,,,,,,,,,,,,
9/21/2020 22:00,"3,774.16",169.4,,"-3,741.01",,,,,,,,,,,,,,,,,,
9/21/2020 22:15,"3,618.74",162.28,,"-3,581.98",,,,,,,,,,,,,,,,,,
9/21/2020 22:30,"3,100.44",139.1,,"-3,053.25",,,,,,,,,,,,,,,,,,
9/21/2020 22:45,"2,661.50",119.47,,"-2,600.30",,,,,,,,,,,,,,,,,,
9/21/2020 23:00,"2,343.19",104.99,,"-2,270.14",,,,,,,,,,,,,,,,,,
9/21/2020 23:15,"2,305.31",103.24,,"-2,229.47",,,,,,,,,,,,,,,,,,
9/21/2020 23:30,"2,516.86",112.45,,"-2,451.45",,,,,,,,,,,,,,,,,,
9/21/2020 23:45,"2,791.09",125.09,,"-2,731.18",,,,,,,,,,,,,,,,,,
9/22/2020 0:00,"3,705.64",166.14,,"-3,670.14",,,,,,,,,,,,,,,,,,
9/22/2020 0:15,"3,441.86",154.32,,"-3,399.65",,,,,,,,,,,,,,,,,,
9/22/2020 0:30,"3,422.70",153.41,,"-3,380.66",,,,,,,,,,,,,,,,,,
9/22/2020 0:45,"3,145.96",141.17,,"-3,097.21",,,,,,,,,,,,,,,,,,
9/22/2020 1:00,"2,755.03",123.51,,"-2,695.53",,,,,,,,,,,,,,,,,,
9/22/2020 1:15,"2,285.80",102.51,,"-2,207.12",,,,,,,,,,,,,,,,,,
9/22/2020 1:30,"2,137.49",95.78,,"-2,049.68",,,,,,,,,,,,,,,,,,
9/22/2020 1:45,"2,103.27",94.22,,"-2,013.35",,,,,,,,,,,,,,,,,,
9/22/2020 2:00,"2,252.69",100.93,,"-2,172.98",,,,,,,,,,,,,,,,,,
9/22/2020 2:15,"2,485.51",111.36,,"-2,415.53",,,,,,,,,,,,,,,,,,
9/22/2020 2:30,"3,340.76",149.74,,"-3,298.92",,,,,,,,,,,,,,,,,,
9/22/2020 2:45,"3,230.74",144.74,,"-3,184.40",,,,,,,,,,,,,,,,,,
9/22/2020 3:00,"3,201.38",143.41,,"-3,156.31",,,,,,,,,,,,,,,,,,
9/22/2020 3:15,"2,776.16",124.4,,"-2,716.89",,,,,,,,,,,,,,,,,,
9/22/2020 3:30,"2,308.86",103.44,,"-2,231.22",,,,,,,,,,,,,,,,,,
9/22/2020 3:45,"2,083.47",93.37,,"-1,994.47",,,,,,,,,,,,,,,,,,
9/22/2020 4:00,"2,065.20",92.54,,"-1,974.27",,,,,,,,,,,,,,,,,,
9/22/2020 4:15,"2,281.39",102.32,,"-2,203.40",,,,,,,,,,,,,,,,,,
9/22/2020 4:30,"2,663.09",119.43,,"-2,600.06",,,,,,,,,,,,,,,,,,
9/22/2020 4:45,"3,110.90",139.54,,"-3,063.47",,,,,,,,,,,,,,,,,,
9/22/2020 5:00,"3,374.56",151.41,,"-3,334.54",,,,,,,,,,,,,,,,,,
9/22/2020 5:15,"3,303.67",148.29,,"-3,260.86",,,,,,,,,,,,,,,,,,
9/22/2020 5:30,"2,936.18",131.87,,"-2,883.91",,,,,,,,,,,,,,,,,,
9/22/2020 5:45,"2,462.41",110.65,,"-2,393.27",,,,,,,,,,,,,,,,,,
9/22/2020 6:00,"2,185.77",98.34,,"-2,100.32",,,,,,,,,,,,,,,,,,
9/22/2020 6:15,"2,099.19",94.41,,"-2,011.75",,,,,,,,,,,,,,,,,,
9/22/2020 6:30,"2,140.58",96.41,,"-2,054.95",,,,,,,,,,,,,,,,,,
9/22/2020 6:45,"2,373.96",106.93,,"-2,298.94",,,,,,,,,,,,,,,,,,
9/22/2020 7:00,"2,740.06",123.37,,"-2,681.28",,,,,,,,,,,,,,,,,,
9/22/2020 7:15,"3,455.78",155.64,,"-3,415.06",,,,,,,,,,,,,,,,,,
9/22/2020 7:30,"3,341.34",150.71,,"-3,297.78",,,,,,,,,,,,,,,,,,
9/22/2020 7:45,"3,016.60",136.32,,"-2,964.98",,,,,,,,,,,,,,,,,,
9/22/2020 8:00,"2,632.80",118.83,,"-2,570.12",,,,,,,,,,,,,,,,,,
9/22/2020 8:15,"2,341.62",105.67,,"-2,267.45",,,,,,,,,,,,,,,,,,
9/22/2020 8:30,"2,247.01",101.38,,"-2,166.96",,,,,,,,,,,,,,,,,,
9/22/2020 8:45,"2,383.52",107.58,,"-2,308.22",,,,,,,,,,,,,,,,,,
9/22/2020 9:00,"2,719.50",122.78,,"-2,661.59",,,,,,,,,,,,,,,,,,
9/22/2020 9:15,"3,265.02",147.47,,"-3,221.43",,,,,,,,,,,,,,,,,,
9/22/2020 9:30,"4,127.26",186.6,,"-4,101.69",,,,,,,,,,,,,,,,,,
9/22/2020 9:45,"3,896.21",174.98,,"-3,867.31",,,,,,,,,,,,,,,,,,
9/22/2020 10:00,"3,554.73",159.83,,"-3,520.21",,,,,,,,,,,,,,,,,,
9/22/2020 10:15,"3,491.55",156.85,,"-3,455.62",,,,,,,,,,,,,,,,,,
9/22/2020 10:30,"3,634.24",163.17,,"-3,603.22",,,,,,,,,,,,,,,,,,
9/22/2020 10:45,"3,588.92",161.15,,"-3,557.05",,,,,,,,,,,,,,,,,,
9/22/2020 11:00,"3,841.69",172.4,,"-3,814.16",,,,,,,,,,,,,,,,,,
9/22/2020 11:15,"3,898.03",174.94,,"-3,870.12",,,,,,,,,,,,,,,,,,
9/22/2020 11:30,"3,674.38",164.87,,"-3,643.04",,,,,,,,,,,,,,,,,,
9/22/2020 11:45,"3,390.07",152.1,,"-3,351.51",,,,,,,,,,,,,,,,,,
9/22/2020 12:00,"3,590.02",161.29,,"-3,554.68",,,,,,,,,,,,,,,,,,
9/22/2020 12:15,"4,190.73",188.42,,"-4,167.93",,,,,,,,,,,,,,,,,,
9/22/2020 12:30,"4,373.22",196.68,,"-4,354.26",,,,,,,,,,,,,,,,,,
9/22/2020 12:45,"4,484.63",201.74,,"-4,463.54",,,,,,,,,,,,,,,,,,
9/22/2020 13:00,"4,464.38",201.21,,"-4,443.52",,,,,,,,,,,,,,,,,,
9/22/2020 13:15,"4,483.80",202.29,,"-4,462.68",,,,,,,,,,,,,,,,,,
9/22/2020 13:30,"4,510.43",203.51,,"-4,490.08",,,,,,,,,,,,,,,,,,
9/22/2020 13:45,"4,653.47",209.97,,"-4,634.47",,,,,,,,,,,,,,,,,,
9/22/2020 14:00,"4,015.93",181.16,,"-3,987.73",,,,,,,,,,,,,,,,,,
9/22/2020 14:15,"3,705.82",167.21,,"-3,672.69",,,,,,,,,,,,,,,,,,
9/22/2020 14:30,"3,591.99",162.1,,"-3,556.64",,,,,,,,,,,,,,,,,,
9/22/2020 14:45,"3,744.43",168.9,,"-3,715.40",,,,,,,,,,,,,,,,,,
9/22/2020 15:00,"3,672.44",165.65,,"-3,638.12",,,,,,,,,,,,,,,,,,
9/22/2020 15:15,"3,772.03",170.16,,"-3,738.99",,,,,,,,,,,,,,,,,,
9/22/2020 15:30,"3,813.26",171.97,,"-3,781.00",,,,,,,,,,,,,,,,,,
9/22/2020 15:45,"3,772.96",170.28,,"-3,739.52",,,,,,,,,,,,,,,,,,
9/22/2020 16:00,"3,939.00",177.52,,"-3,908.94",,,,,,,,,,,,,,,,,,
9/22/2020 16:15,"4,629.73",208.56,,"-4,610.48",,,,,,,,,,,,,,,,,,
9/22/2020 16:30,"4,619.53",208.12,,"-4,599.30",,,,,,,,,,,,,,,,,,
9/22/2020 16:45,"4,321.93",194.66,,"-4,298.12",,,,,,,,,,,,,,,,,,
9/22/2020 17:00,"4,320.85",194.26,,"-4,298.95",,,,,,,,,,,,,,,,,,
9/22/2020 17:15,"4,318.22",194.12,,"-4,295.70",,,,,,,,,,,,,,,,,,
9/22/2020 17:30,"4,304.28",193.51,,"-4,281.01",,,,,,,,,,,,,,,,,,
9/22/2020 17:45,"4,316.80",193.99,,"-4,293.21",,,,,,,,,,,,,,,,,,
9/22/2020 18:00,"4,399.28",197.56,,"-4,377.88",,,,,,,,,,,,,,,,,,
ID: bcb959aa-6743-43a6-ac65-90c390c1a822,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
